datetime,temperature_C,humidity_%,wind_speed_m_s,wind_dir_deg,pressure_hPa,precip_mm,industrial_index,traffic_index,hour,dayofweek,is_weekend,SO2_ug_m3,NH3_ug_m3,SO2_3h,NH3_3h,SO2_alert_3h,NH3_alert_3h,SO2_lag1,SO2_lag2,NH3_lag1,NH3_lag2
2023-01-06 22:00:00,8.26,60.18,2.76,187.9,1018.8,0.0,1.248,0.805,22,4,0,5.063,10.122,4.334779140034863,8.296005604009888,0,0,5.769,5.2,11.376,10.912
2023-01-06 23:00:00,9.91,56.83,3.42,176.7,1008.1,2.6,1.183,0.767,23,4,0,6.039,9.515,6.902725194268245,10.9377664167165,0,0,5.063,5.769,10.122,11.376
2023-01-07 00:00:00,9.87,49.88,2.21,171.0,1008.8,0.52,1.125,0.629,0,5,1,4.437,9.544,9.388954552146505,10.32397394174798,0,0,6.039,5.063,9.515,10.122
2023-01-07 01:00:00,10.67,52.95,2.87,167.9,1017.8,0.0,1.111,0.617,1,5,1,4.524,9.434,8.910319915796364,10.966554757964175,0,0,4.437,6.039,9.544,9.515
2023-01-07 02:00:00,8.74,58.39,3.47,235.7,1010.1,0.07,1.082,0.655,2,5,1,6.573,12.199,7.405898721298973,4.739227265632115,0,0,4.524,4.437,9.434,9.544
2023-01-07 03:00:00,9.44,52.32,0.1,129.3,1013.6,0.0,1.107,0.498,3,5,1,7.835,10.882,7.028292336082372,10.368776088111789,0,0,6.573,4.524,12.199,9.434
2023-01-07 04:00:00,12.68,55.92,2.4,229.4,1006.6,0.0,1.128,0.582,4,5,1,8.892,10.356,7.320023073671259,10.266549469163072,0,0,7.835,6.573,10.882,12.199
2023-01-07 05:00:00,13.62,47.99,3.19,88.5,1002.3,0.0,1.002,0.5,5,5,1,6.563,6.152,8.673981574563996,10.578664716709977,0,0,8.892,7.835,10.356,10.882
2023-01-07 06:00:00,14.86,53.03,2.94,69.8,1009.6,0.0,1.181,0.667,6,5,1,7.839,9.897,7.658339242670867,13.230739792045675,0,0,6.563,8.892,6.152,10.356
2023-01-07 07:00:00,16.27,47.6,2.57,269.4,1012.2,0.0,1.196,1.054,7,5,1,9.245,9.258,9.028447756899508,7.280431814571553,0,0,7.839,6.563,9.897,6.152
2023-01-07 08:00:00,16.24,47.41,3.61,123.4,1010.0,1.16,1.031,0.955,8,5,1,7.848,9.989,4.186365838493782,8.85933726919528,0,0,9.245,7.839,9.258,9.897
2023-01-07 09:00:00,18.37,52.11,2.31,191.2,1016.2,0.0,1.138,0.839,9,5,1,8.794,12.762,8.424299333987287,11.565775795737961,0,0,7.848,9.245,9.989,9.258
2023-01-07 10:00:00,19.24,51.54,1.8,168.7,1017.8,0.0,1.087,0.403,10,5,1,8.18,6.677,6.142222072558083,7.457456321475819,0,0,8.794,7.848,12.762,9.989
2023-01-07 11:00:00,18.53,49.96,4.2,205.5,1016.2,0.0,1.061,0.648,11,5,1,4.137,9.209,7.761126506694385,10.40451628374238,0,0,8.18,8.794,6.677,12.762
2023-01-07 12:00:00,21.8,57.47,4.06,187.9,1009.1,0.0,1.243,0.664,12,5,1,7.764,10.641,8.047163327513427,9.7966383520185,0,0,4.137,8.18,9.209,6.677
2023-01-07 13:00:00,19.96,60.69,2.42,247.4,1015.8,0.0,1.052,0.558,13,5,1,6.479,8.73,4.261610938035063,10.003763379898455,0,0,7.764,4.137,10.641,9.209
2023-01-07 14:00:00,17.46,67.27,2.95,99.1,1008.8,0.0,1.047,0.529,14,5,1,7.7,10.889,8.82522418551742,11.34336318449069,0,0,6.479,7.764,8.73,10.641
2023-01-07 15:00:00,18.88,67.6,3.87,225.1,1021.2,0.0,1.09,0.411,15,5,1,7.944,9.398,6.31749001502658,10.346158231630163,0,0,7.7,6.479,10.889,8.73
2023-01-07 16:00:00,15.89,70.01,3.07,181.7,1013.9,0.0,1.063,0.35,16,5,1,4.151,9.099,6.354916287993149,10.449967364027625,0,0,7.944,7.7,9.398,10.889
2023-01-07 17:00:00,16.8,68.81,3.55,92.9,1010.3,0.0,0.981,1.133,17,5,1,7.665,11.799,5.454078083438874,12.019038148788143,0,0,4.151,7.944,9.099,9.398
2023-01-07 18:00:00,15.95,67.53,3.5,153.0,1013.9,0.0,1.041,0.964,18,5,1,6.225,9.507,7.739941189137625,13.80528024162988,0,0,7.665,4.151,11.799,9.099
2023-01-07 19:00:00,12.28,61.01,2.7,88.6,1014.4,0.0,1.159,1.047,19,5,1,6.163,10.86,4.857186901845413,11.202651928662169,0,0,6.225,7.665,9.507,11.799
2023-01-07 20:00:00,13.21,65.73,3.54,84.4,1016.6,0.0,1.103,0.652,20,5,1,6.439,12.017,3.2443382993645367,10.687829775113501,0,0,6.163,6.225,10.86,9.507
2023-01-07 21:00:00,11.52,66.24,2.06,158.6,1006.2,0.11,1.104,0.51,21,5,1,5.86,13.944,5.625232245694768,11.863903521977829,0,0,6.439,6.163,12.017,10.86
2023-01-07 22:00:00,11.21,68.03,3.42,256.0,1010.9,0.0,1.171,0.563,22,5,1,4.81,9.598,9.651082054923247,9.16761646503394,0,0,5.86,6.439,13.944,12.017
2023-01-07 23:00:00,12.0,63.01,2.95,203.6,1015.6,0.0,1.117,0.74,23,5,1,3.475,11.295,4.880663910165454,8.935517330416078,0,0,4.81,5.86,9.598,13.944
2023-01-08 00:00:00,9.31,62.9,2.68,263.5,1016.9,0.0,1.003,0.544,0,6,1,5.238,11.559,7.653203443241568,9.302734314769271,0,0,3.475,4.81,11.295,9.598
2023-01-08 01:00:00,8.87,51.74,1.79,190.0,1026.9,0.0,1.133,0.605,1,6,1,7.876,9.433,4.146984324950152,10.705852714250502,0,0,5.238,3.475,11.559,11.295
2023-01-08 02:00:00,9.2,52.64,3.17,278.5,1019.3,0.0,1.091,0.639,2,6,1,5.019,7.71,5.633786583098095,8.757154075361447,0,0,7.876,5.238,9.433,11.559
2023-01-08 03:00:00,10.09,54.0,3.08,272.3,1011.1,0.0,1.079,0.705,3,6,1,6.939,9.675,7.614267166205349,9.287005062855503,0,0,5.019,7.876,7.71,9.433
2023-01-08 04:00:00,12.01,55.66,2.2,128.5,1020.9,0.0,1.128,0.681,4,6,1,5.32,10.586,5.8207795201581565,6.014566643095667,0,0,6.939,5.019,9.675,7.71
2023-01-08 05:00:00,13.72,49.63,1.44,189.7,1016.1,0.0,0.987,0.485,5,6,1,6.201,8.935,8.0845180195257,11.849097135692796,0,0,5.32,6.939,10.586,9.675
2023-01-08 06:00:00,14.93,49.61,1.4,142.1,1019.3,0.0,1.056,0.668,6,6,1,7.172,9.001,5.910047347970827,10.35649394037289,0,0,6.201,5.32,8.935,10.586
2023-01-08 07:00:00,16.89,52.96,2.79,176.8,1015.7,0.0,1.064,0.92,7,6,1,5.47,6.547,9.287186863224054,7.181166992491597,0,0,7.172,6.201,9.001,8.935
2023-01-08 08:00:00,17.12,46.51,3.35,285.0,1019.6,0.0,1.212,0.937,8,6,1,8.118,10.46,7.4132942058992075,9.081774091977357,0,0,5.47,7.172,6.547,9.001
2023-01-08 09:00:00,19.88,58.71,4.89,147.0,1018.2,0.0,1.05,0.896,9,6,1,7.909,11.022,6.891807226730505,7.553660840334707,0,0,8.118,5.47,10.46,6.547
2023-01-08 10:00:00,18.61,50.43,2.99,114.3,1016.0,0.0,1.138,0.614,10,6,1,9.16,8.171,5.510449881715291,9.192846552497999,0,0,7.909,8.118,11.022,10.46
2023-01-08 11:00:00,22.7,48.2,1.41,118.3,1012.1,0.0,1.051,0.576,11,6,1,8.934,8.747,10.763031291141115,11.157524404119062,0,0,9.16,7.909,8.171,11.022
2023-01-08 12:00:00,20.35,57.98,2.83,161.8,1012.1,3.0,1.066,0.801,12,6,1,7.831,8.506,5.903222984197075,9.436592578503157,0,0,8.934,9.16,8.747,8.171
2023-01-08 13:00:00,18.4,66.81,4.29,50.2,1010.0,0.0,1.127,0.748,13,6,1,5.948,9.161,6.4763704068883134,10.18521957428976,0,0,7.831,8.934,8.506,8.747
2023-01-08 14:00:00,17.65,64.29,2.36,273.9,1013.5,0.0,1.027,0.539,14,6,1,10.644,11.375,6.939993282636917,8.194381944126695,0,0,5.948,7.831,9.161,8.506
2023-01-08 15:00:00,18.72,66.6,4.16,13.1,1018.3,0.0,0.985,0.485,15,6,1,5.315,9.391,3.7512883501529193,9.466822225574207,0,0,10.644,5.948,11.375,9.161
2023-01-08 16:00:00,16.83,65.04,3.22,183.3,1016.1,0.0,1.036,0.566,16,6,1,6.79,11.295,7.264712126967593,10.556900867425842,0,0,5.315,10.644,9.391,11.375
2023-01-08 17:00:00,16.75,65.06,3.69,147.7,1010.7,0.75,1.119,1.042,17,6,1,6.629,8.89,7.980886145611233,10.088225727356981,0,0,6.79,5.315,11.295,9.391
2023-01-08 18:00:00,15.17,59.76,4.9,244.7,1017.7,0.0,1.096,0.988,18,6,1,4.392,8.928,8.016726050453025,10.707756471003881,0,0,6.629,6.79,8.89,11.295
2023-01-08 19:00:00,13.22,56.63,1.2,114.7,1009.1,0.0,1.205,1.063,19,6,1,6.633,11.086,6.747888920775337,10.934123213196136,0,0,4.392,6.629,8.928,8.89
2023-01-08 20:00:00,11.09,65.66,3.94,123.3,1015.2,0.0,1.188,0.418,20,6,1,7.493,10.092,62.048328820760624,44.71884259424513,0,0,6.633,4.392,11.086,8.928
2023-01-08 21:00:00,9.25,68.85,2.95,151.2,1019.4,0.19,1.12,0.734,21,6,1,7.834,10.394,5.790848434231577,11.113702336390004,0,0,7.493,6.633,10.092,11.086
2023-01-08 22:00:00,9.74,63.32,2.09,144.0,1009.1,0.0,1.102,0.804,22,6,1,6.685,11.437,6.413580651311087,10.42330375724435,0,0,7.834,7.493,10.394,10.092
2023-01-08 23:00:00,10.8,62.51,2.94,224.6,1014.5,1.24,1.119,0.423,23,6,1,61.614,44.714,5.582366459769263,8.536554256477137,0,0,6.685,7.834,11.437,10.394
2023-01-09 00:00:00,9.9,64.02,4.75,166.1,1011.1,0.0,1.153,0.842,0,0,0,5.795,10.511,7.473214945378896,9.29399813032957,0,0,61.614,6.685,44.714,11.437
2023-01-09 01:00:00,8.32,56.93,4.39,246.4,1020.4,0.09,1.219,0.794,1,0,0,5.554,10.587,10.2371926771585,8.781024103755227,0,0,5.795,61.614,10.511,44.714
2023-01-09 02:00:00,10.53,53.2,1.06,137.5,1022.9,0.0,1.059,0.829,2,0,0,5.975,9.47,6.336140758215343,11.657587563293179,0,0,5.554,5.795,10.587,10.511
2023-01-09 03:00:00,11.57,48.76,2.29,238.1,1016.1,0.0,1.201,0.56,3,0,0,7.903,9.062,9.99486953552356,10.299308012253354,0,0,5.975,5.554,9.47,10.587
2023-01-09 04:00:00,11.09,58.85,4.0,116.7,1017.4,0.0,1.24,0.58,4,0,0,9.677,8.503,10.249930581580406,9.84747669419614,0,0,7.903,5.975,9.062,9.47
2023-01-09 05:00:00,13.54,52.07,3.04,223.1,1019.4,0.0,1.24,0.778,5,0,0,6.303,11.214,11.602632891298294,10.725649819491737,0,0,9.677,7.903,8.503,9.062
2023-01-09 06:00:00,14.72,45.91,3.04,156.2,1017.0,0.47,1.31,0.714,6,0,0,9.209,10.001,7.535235646705311,14.989526790462905,0,0,6.303,9.677,11.214,8.503
2023-01-09 07:00:00,14.57,45.27,1.49,239.7,1010.6,1.04,1.125,1.12,7,0,0,10.115,10.143,7.621341503952458,13.26826587181308,0,0,9.209,6.303,10.001,11.214
2023-01-09 08:00:00,17.58,55.77,2.31,39.7,1012.1,0.0,1.338,1.215,8,0,0,11.982,10.706,9.78601707706079,12.119390853276357,0,0,10.115,9.209,10.143,10.001
2023-01-09 09:00:00,18.86,47.88,1.7,139.2,1012.1,0.0,1.428,1.302,9,0,0,8.116,13.58,11.678819173516821,13.164213333244804,0,0,11.982,10.115,10.706,10.143
2023-01-09 10:00:00,20.28,61.1,1.4,256.3,1007.0,0.0,1.263,0.667,10,0,0,8.267,13.072,7.29443555538455,11.216585960238804,0,0,8.116,11.982,13.58,10.706
2023-01-09 11:00:00,20.74,44.59,1.8,174.1,1017.8,0.0,1.332,0.784,11,0,0,9.7,11.114,7.420861944663721,10.78491603020599,0,0,8.267,8.116,13.072,13.58
2023-01-09 12:00:00,17.99,63.38,2.13,84.1,1008.9,0.78,1.224,0.7,12,0,0,10.826,13.67,4.40669589020407,11.587081863617117,0,0,9.7,8.267,11.114,13.072
2023-01-09 13:00:00,18.35,61.71,2.3,143.7,1017.2,0.0,1.104,0.796,13,0,0,7.062,11.53,7.284713815143747,11.290768928752659,0,0,10.826,9.7,13.67,11.114
2023-01-09 14:00:00,19.6,62.16,2.22,209.2,1011.0,3.59,1.07,0.753,14,0,0,7.064,10.824,7.003555028799132,9.37098407969035,0,0,7.062,10.826,11.53,13.67
2023-01-09 15:00:00,18.8,62.64,4.08,137.5,1013.0,0.0,1.018,0.839,15,0,0,6.42,10.927,7.039595909368932,13.56771018639973,0,0,7.064,7.062,10.824,11.53
2023-01-09 16:00:00,17.77,72.18,2.15,255.8,1016.2,0.0,1.243,0.632,16,0,0,6.241,11.424,4.972756323501376,13.402993280900569,0,0,6.42,7.064,10.927,10.824
2023-01-09 17:00:00,20.57,68.24,4.48,251.3,1020.0,0.0,1.252,1.246,17,0,0,6.39,9.768,5.533467072313632,10.680678686211147,0,0,6.241,6.42,11.424,10.927
2023-01-09 18:00:00,15.33,62.07,2.57,226.2,1017.4,0.0,1.254,1.097,18,0,0,6.862,12.655,8.202404034624275,9.811170687220413,0,0,6.39,6.241,9.768,11.424
2023-01-09 19:00:00,14.72,58.54,3.5,248.0,1013.5,0.0,1.232,1.079,19,0,0,4.978,12.586,6.182032054450211,10.238193060015654,0,0,6.862,6.39,12.655,9.768
2023-01-09 20:00:00,13.29,65.32,3.53,155.3,1013.8,0.0,1.191,0.734,20,0,0,6.725,9.541,2.8252702863088435,11.02515869061989,0,0,4.978,6.862,12.586,12.655
2023-01-09 21:00:00,11.89,63.34,2.16,275.4,1009.2,0.0,1.077,0.91,21,0,0,8.18,10.4,7.423093757517675,9.036678120083225,0,0,6.725,4.978,9.541,12.586
2023-01-09 22:00:00,9.94,55.61,2.73,250.7,1016.5,0.0,1.055,0.796,22,0,0,5.987,9.567,4.454491264738262,12.695718636085806,0,0,8.18,6.725,10.4,9.541
2023-01-09 23:00:00,10.73,59.54,2.56,178.4,1013.6,0.0,1.162,0.796,23,0,0,2.981,12.248,5.190975312955768,9.387581782256072,0,0,5.987,8.18,9.567,10.4
2023-01-10 00:00:00,8.77,55.14,3.45,89.3,1010.3,0.0,1.071,0.875,0,1,0,6.279,8.842,6.997570401459174,11.573879105264048,0,0,2.981,5.987,12.248,9.567
2023-01-10 01:00:00,9.58,55.4,2.95,44.8,1017.1,0.0,0.99,0.494,1,1,0,3.9,11.944,7.634823984050947,10.95042628901468,0,0,6.279,2.981,8.842,12.248
2023-01-10 02:00:00,9.78,56.34,2.33,246.2,1019.7,0.0,1.195,0.651,2,1,0,5.871,10.59,6.494709521235906,7.7387487915355555,0,0,3.9,6.279,11.944,8.842
2023-01-10 03:00:00,11.26,57.75,3.2,90.2,1013.3,1.07,1.209,0.764,3,1,0,7.125,10.225,5.274445072064219,7.457079212397637,0,0,5.871,3.9,10.59,11.944
2023-01-10 04:00:00,14.97,54.14,3.42,131.6,1011.8,0.0,1.172,0.855,4,1,0,7.245,9.872,5.800287171387762,7.945061537135126,0,0,7.125,5.871,10.225,10.59
2023-01-10 05:00:00,11.16,46.82,4.93,215.5,1011.7,0.66,1.207,0.817,5,1,0,6.058,7.992,8.409431030270813,8.410384607084604,0,0,7.245,7.125,9.872,10.225
2023-01-10 06:00:00,15.52,50.91,3.14,108.9,1015.6,0.0,1.071,0.81,6,1,0,5.471,8.056,10.240328589201553,11.56491494653141,0,0,6.058,7.245,7.992,9.872
2023-01-10 07:00:00,14.05,49.96,3.09,332.9,1009.3,0.0,1.25,1.193,7,1,0,5.761,8.395,11.074302432926396,10.121481569792824,0,0,5.471,6.058,8.056,7.992
2023-01-10 08:00:00,16.63,45.18,3.5,201.1,1014.3,0.0,1.255,1.365,8,1,0,9.574,8.182,6.158180123879975,9.425752226354122,0,0,5.761,5.471,8.395,8.056
2023-01-10 09:00:00,19.54,53.37,2.13,275.5,1012.4,0.0,1.163,1.3,9,1,0,9.729,11.292,7.159641659398345,9.509694668169681,0,0,9.574,5.761,8.182,8.395
2023-01-10 10:00:00,19.1,60.86,1.35,249.4,1016.0,0.0,1.014,0.789,10,1,0,10.909,10.204,6.010043552297908,9.131114361197683,0,0,9.729,9.574,11.292,8.182
2023-01-10 11:00:00,18.23,55.49,2.76,34.6,1016.4,0.0,1.135,0.814,11,1,0,7.725,10.119,8.960375431631988,11.636517560443062,0,0,10.909,9.729,10.204,11.292
2023-01-10 12:00:00,18.84,51.06,4.15,231.5,1009.5,0.0,1.226,0.806,12,1,0,7.368,9.471,9.290662880315038,10.618672902868461,0,0,7.725,10.909,10.119,10.204
2023-01-10 13:00:00,20.34,59.62,4.31,185.9,1016.7,1.61,1.122,0.424,13,1,0,4.887,8.934,7.594029679704531,11.108035064510176,0,0,7.368,7.725,9.471,10.119
2023-01-10 14:00:00,18.15,56.58,1.2,183.1,1015.9,0.0,1.375,0.683,14,1,0,9.481,11.65,53.81669168152449,32.409142833775014,0,0,4.887,7.368,8.934,9.471
2023-01-10 15:00:00,18.49,66.54,3.74,185.3,1013.3,0.0,1.246,0.765,15,1,0,8.253,11.045,8.336096810419289,10.641949878614858,0,0,9.481,4.887,11.65,8.934
2023-01-10 16:00:00,17.25,66.46,0.89,250.1,1012.3,0.0,1.229,0.877,16,1,0,8.52,12.144,7.374677475174715,10.930364339931183,0,0,8.253,9.481,11.045,11.65
2023-01-10 17:00:00,15.21,64.48,3.54,285.6,1012.3,0.0,1.234,1.211,17,1,0,53.563,32.359,6.885563516598306,12.702964335405671,0,0,8.52,8.253,12.144,11.045
2023-01-10 18:00:00,17.27,64.11,3.48,115.3,1013.3,0.0,1.108,1.239,18,1,0,8.768,10.948,4.651754472723622,9.61924745593607,0,0,53.563,8.52,32.359,12.144
2023-01-10 19:00:00,14.16,64.31,1.35,191.5,1010.3,0.0,1.199,1.089,19,1,0,7.716,11.158,6.215654512680932,13.3116570127425,0,0,8.768,53.563,10.948,32.359
2023-01-10 20:00:00,9.77,64.39,4.08,271.0,1011.3,0.0,1.032,0.737,20,1,0,6.228,12.806,5.483292756310933,9.070952248250348,0,0,7.716,8.768,11.158,10.948
2023-01-10 21:00:00,11.38,60.0,4.82,174.4,1014.8,0.0,1.022,0.6,21,1,0,3.947,11.021,5.820536386159279,9.872645560822143,0,0,6.228,7.716,12.806,11.158
2023-01-10 22:00:00,9.57,55.88,3.01,199.0,1011.7,0.0,1.172,0.846,22,1,0,6.062,12.902,8.419823811505475,11.036547833560638,0,0,3.947,6.228,11.021,12.806
2023-01-10 23:00:00,10.89,64.06,3.22,199.9,1017.5,0.0,1.18,0.725,23,1,0,5.116,9.618,8.007052848572624,9.355221190740806,0,0,6.062,3.947,12.902,11.021
2023-01-11 00:00:00,8.79,55.64,4.57,314.4,1013.6,0.0,1.271,0.685,0,2,0,7.954,9.345,8.810617553244247,8.964947586409556,0,0,5.116,6.062,9.618,12.902
2023-01-11 01:00:00,9.78,55.78,1.97,232.4,1012.2,0.0,1.103,0.811,1,2,0,8.663,11.29,9.687313444839708,13.443497633661682,0,0,7.954,5.116,9.345,9.618
2023-01-11 02:00:00,11.02,54.32,1.99,311.8,1015.5,0.0,1.195,0.896,2,2,0,7.511,8.901,10.46339204907464,9.805522369537705,0,0,8.663,7.954,11.29,9.345
2023-01-11 03:00:00,12.25,52.81,2.25,292.1,1012.5,0.0,1.153,0.847,3,2,0,8.092,9.945,6.162821853877785,8.778553069601054,0,0,7.511,8.663,8.901,11.29
2023-01-11 04:00:00,10.8,45.56,3.13,173.9,1011.0,0.0,1.063,0.789,4,2,0,8.468,11.945,7.404961011405661,9.099921120824407,0,0,8.092,7.511,9.945,8.901
2023-01-11 05:00:00,13.05,42.75,3.13,205.6,1012.8,0.02,1.164,0.674,5,2,0,10.052,11.105,11.171551391101248,10.46391189808664,0,0,8.468,8.092,11.945,9.945
2023-01-11 06:00:00,14.17,46.82,2.54,310.7,1006.0,0.0,1.117,0.778,6,2,0,6.72,9.213,10.480918685776873,13.470496931272049,0,0,10.052,8.468,11.105,11.945
2023-01-11 07:00:00,15.25,51.03,2.79,119.0,1006.2,0.0,1.139,1.212,7,2,0,7.923,10.079,8.190571145560934,9.832537629208218,0,0,6.72,10.052,9.213,11.105
2023-01-11 08:00:00,19.36,47.34,2.55,233.2,1010.4,0.0,1.162,1.13,8,2,0,11.347,9.609,29.35254782192298,25.84237034418262,0,0,7.923,6.72,10.079,9.213
2023-01-11 09:00:00,18.77,50.1,2.6,233.8,1009.4,0.0,1.367,1.251,9,2,0,9.871,12.856,11.404522128680023,13.470944344532162,0,0,11.347,7.923,9.609,10.079
2023-01-11 10:00:00,17.56,61.69,2.33,170.9,1016.7,0.0,1.254,0.681,10,2,0,9.192,10.547,9.315242716102695,10.956963274818866,0,0,9.871,11.347,12.856,9.609
2023-01-11 11:00:00,20.68,47.73,2.33,164.7,1019.2,0.0,1.274,0.655,11,2,0,30.505,25.88,8.776887352760344,11.298426173907398,0,0,9.192,9.871,10.547,12.856
2023-01-11 12:00:00,22.29,54.16,1.09,172.9,1015.4,0.0,1.233,0.698,12,2,0,10.604,13.84,6.558083625140325,10.909287380675499,0,0,30.505,9.192,25.88,10.547
2023-01-11 13:00:00,20.81,66.84,2.87,229.7,1006.5,0.0,1.2,0.714,13,2,0,8.547,10.506,7.144699751473867,12.067419889445384,0,0,10.604,30.505,13.84,25.88
2023-01-11 14:00:00,17.25,61.0,1.14,275.9,1008.5,0.0,1.272,0.82,14,2,0,8.458,10.894,6.909401581309808,13.429965998878384,0,0,8.547,10.604,10.506,13.84
2023-01-11 15:00:00,17.7,60.01,3.84,231.9,1015.5,0.94,1.173,0.913,15,2,0,6.522,10.23,8.292021872460369,8.63291437180661,0,0,8.458,8.547,10.894,10.506
2023-01-11 16:00:00,18.76,68.78,2.53,112.1,1013.4,0.0,1.074,0.872,16,2,0,8.199,10.557,8.162167432025667,13.137293572480942,0,0,6.522,8.458,10.23,10.894
2023-01-11 17:00:00,15.19,65.13,2.97,277.9,1006.7,0.0,1.185,1.112,17,2,0,7.251,12.394,6.857029143349643,13.222859660975812,0,0,8.199,6.522,10.557,10.23
2023-01-11 18:00:00,15.28,63.79,2.72,259.1,1010.7,0.0,1.188,1.102,18,2,0,8.338,7.997,6.888520908238343,9.851993330094821,0,0,7.251,8.199,12.394,10.557
2023-01-11 19:00:00,14.38,65.68,2.85,172.8,1009.8,3.62,1.377,1.109,19,2,0,8.351,13.173,6.72388868026968,9.898905082695904,0,0,8.338,7.251,7.997,12.394
2023-01-11 20:00:00,11.13,61.47,4.36,148.3,1020.0,0.0,1.27,0.728,20,2,0,5.964,12.977,6.523108834368291,7.781401384808345,0,0,8.351,8.338,13.173,7.997
2023-01-11 21:00:00,11.14,58.77,1.74,133.0,1016.9,0.71,1.161,0.87,21,2,0,8.033,10.151,4.316343812397146,9.475862846772426,0,0,5.964,8.351,12.977,13.173
2023-01-11 22:00:00,6.52,60.72,1.47,252.0,1013.0,0.76,1.18,0.906,22,2,0,7.577,10.286,6.434052809043847,12.14237538721511,0,0,8.033,5.964,10.151,12.977
2023-01-11 23:00:00,8.69,55.21,3.21,74.8,1015.0,0.0,1.157,0.905,23,2,0,6.441,8.278,6.786108923911614,7.012203932049254,0,0,7.577,8.033,10.286,10.151
2023-01-12 00:00:00,9.49,56.97,2.62,254.1,1014.8,0.0,1.134,0.841,0,3,0,4.339,9.089,8.39608949315339,10.853335576930013,0,0,6.441,7.577,8.278,10.286
2023-01-12 01:00:00,8.47,56.27,3.47,161.1,1014.5,0.48,1.243,0.82,1,3,0,5.845,12.128,8.087731922685908,7.875866097108174,0,0,4.339,6.441,9.089,8.278
2023-01-12 02:00:00,12.42,56.34,3.83,205.3,1021.5,0.0,1.016,0.882,2,3,0,4.774,7.751,7.49025487066497,9.897242275841883,0,0,5.845,4.339,12.128,9.089
2023-01-12 03:00:00,9.54,55.78,2.01,342.9,1019.9,0.0,1.192,0.78,3,3,0,7.783,10.382,6.909362596190501,8.857142232103225,0,0,4.774,5.845,7.751,12.128
2023-01-12 04:00:00,11.77,48.37,3.72,81.8,1020.3,0.0,1.128,0.772,4,3,0,8.414,7.426,9.951956183824237,11.671811802309454,0,0,7.783,4.774,10.382,7.751
2023-01-12 05:00:00,13.66,51.2,2.09,147.4,1015.6,0.84,1.057,0.798,5,3,0,8.735,9.876,9.17501055254154,10.587681881819373,0,0,8.414,7.783,7.426,10.382
2023-01-12 06:00:00,16.52,50.9,3.19,133.5,1012.9,1.06,1.046,0.715,6,3,0,6.908,8.461,7.476236576719877,10.866672555312462,0,0,8.735,8.414,9.876,7.426
2023-01-12 07:00:00,14.37,50.51,1.87,233.7,1009.3,0.74,1.229,1.245,7,3,0,11.211,11.836,10.383062721586152,10.342243825632002,0,0,6.908,8.735,8.461,9.876
2023-01-12 08:00:00,18.69,48.08,3.24,206.4,1010.2,0.0,1.333,1.088,8,3,0,8.741,10.865,7.557079240024739,9.53681151418041,0,0,11.211,6.908,11.836,8.461
2023-01-12 09:00:00,18.34,47.16,3.09,304.2,1018.3,0.0,1.091,1.156,9,3,0,8.368,10.963,8.469146586012675,9.702225180887218,0,0,8.741,11.211,10.865,11.836
2023-01-12 10:00:00,17.95,54.93,2.01,219.0,1009.1,0.0,1.264,0.945,10,3,0,10.802,10.507,11.91313245576163,11.880585720278678,0,0,8.368,8.741,10.963,10.865
2023-01-12 11:00:00,20.18,48.03,1.75,149.2,1013.5,0.0,1.167,0.909,11,3,0,8.989,9.455,7.23857234488813,9.577170393165105,0,0,10.802,8.368,10.507,10.963
2023-01-12 12:00:00,20.03,55.85,3.86,261.6,1008.7,0.0,1.166,0.814,12,3,0,7.653,9.637,8.196276309992365,11.772915549175654,0,0,8.989,10.802,9.455,10.507
2023-01-12 13:00:00,18.9,48.78,2.66,160.4,1013.8,0.0,1.224,0.644,13,3,0,9.645,12.476,7.32851910922542,11.592165281485114,0,0,7.653,8.989,9.637,9.455
2023-01-12 14:00:00,19.21,55.58,4.12,157.0,1010.0,1.59,1.172,0.745,14,3,0,6.948,9.053,5.3232113442922895,11.116831367914664,0,0,9.645,7.653,12.476,9.637
2023-01-12 15:00:00,17.87,59.07,2.57,188.3,1016.9,0.02,1.225,0.871,15,3,0,10.324,10.535,4.0229178683396265,11.541948772678632,0,0,6.948,9.645,9.053,12.476
2023-01-12 16:00:00,17.43,68.24,4.41,285.4,1013.3,0.0,1.284,0.836,16,3,0,8.504,11.811,6.6779294667647955,12.645662727456301,0,0,10.324,6.948,10.535,9.053
2023-01-12 17:00:00,16.88,67.41,2.16,251.3,1011.0,0.0,1.209,1.162,17,3,0,6.848,11.011,8.322726453702204,10.395257537861884,0,0,8.504,10.324,11.811,10.535
2023-01-12 18:00:00,16.7,62.71,4.58,249.4,1010.4,0.0,1.204,1.305,18,3,0,4.873,12.109,7.246827037849048,13.75569190813187,0,0,6.848,8.504,11.011,11.811
2023-01-12 19:00:00,12.02,67.57,3.29,305.8,1014.8,0.0,1.272,1.177,19,3,0,6.178,12.204,4.638001153617879,12.036263226458537,0,0,4.873,6.848,12.109,11.011
2023-01-12 20:00:00,14.85,67.4,3.51,248.0,1014.4,0.0,1.168,0.78,20,3,0,9.181,11.039,8.673587296913515,9.106545572494621,0,0,6.178,4.873,12.204,12.109
2023-01-12 21:00:00,8.92,61.94,2.11,114.5,1012.0,0.0,1.284,0.871,21,3,0,8.058,13.02,8.9679745739986,10.884493160991527,0,0,9.181,6.178,11.039,12.204
